seed,update,parameter_id,parameter_name,shape,rank,spectral_gap_at_k,condition_proxy,fraction_of_exact_gain,update_cosine
1,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",8,0.0006675682961940765,114.3282241821289,1.0003734248501388,0.924098551273346
1,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",16,0.000661926344037056,115.3027114868164,1.0068203092678292,0.9393437504768372
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,0.012242697179317474,5.923366546630859,0.999626392425598,0.8827111124992371
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,0.012325998395681381,5.883335590362549,1.0003498801925401,0.8935222029685974
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,0.004936400800943375,14.690457344055176,0.9997037972414169,0.9072287082672119
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,0.0012656431645154953,57.29733657836914,0.9998147280165804,0.9197526574134827
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,0.0006946083158254623,104.40126037597656,0.9952890638616348,0.9345148205757141
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0.14299291372299194,2.031803607940674,1.000026714855177,0.9023756384849548
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0.04329027980566025,6.711287498474121,0.999894906017784,0.9176406860351562
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0.004089318215847015,71.04692840576172,1.0003675744417464,0.9275900721549988
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0.005282670259475708,54.99747085571289,0.9986957716742615,0.9391446113586426
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0.0011132173240184784,260.9854431152344,0.9991339384057591,0.9508351683616638
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0.01129148155450821,7.467737197875977,0.9989576596917787,0.5445232391357422
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0.014699827879667282,5.736245155334473,0.9999990538778708,0.5700488090515137
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0.0037043318152427673,22.763031005859375,0.9999563708341322,0.6108739972114563
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0.0022837556898593903,36.92243576049805,0.9989095949484059,0.661686360836029
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0.0011494960635900497,73.35546875,0.9920524609041819,0.7387364506721497
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0.06246130168437958,3.3398540019989014,0.9995082727190593,0.5821165442466736
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0.046386584639549255,4.4972405433654785,0.9999990764266207,0.606429934501648
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,0.007377699017524719,28.27597427368164,0.9988792414063693,0.64128577709198
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,0.006363276392221451,32.7836799621582,1.0006862565600878,0.6816512942314148
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,0.0013290122151374817,156.96742248535156,1.0009154154456716,0.7560473084449768
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",1,0.02183292806148529,3.8841729164123535,1.0000061634041715,0.8676603436470032
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",2,0.012928318232297897,6.559466361999512,0.9997829706182196,0.8788575530052185
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",4,0.00350043922662735,24.226350784301758,1.0001479412088516,0.8926435708999634
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",8,0.001893024891614914,44.797542572021484,1.000097396787718,0.9106247425079346
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",16,0.0010593067854642868,80.05506134033203,1.0007940291692408,0.9290584325790405
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0.01938433200120926,4.09356164932251,1.0000629465269253,0.8682307600975037
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0.009192366153001785,8.632266998291016,1.00112451619652,0.8792969584465027
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0.006163366138935089,12.874613761901855,0.9995009767359261,0.892307698726654
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0.0008449424058198929,93.91285705566406,1.0002434316513966,0.9106822609901428
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0.0002763066440820694,287.18438720703125,1.001136615273895,0.9277461767196655
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0.23387683928012848,1.6293532848358154,0.9999974748335599,0.8963651061058044
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0.030857987701892853,12.349087715148926,1.000011462990173,0.9063546061515808
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0.008472375571727753,44.97770309448242,0.9998693920198524,0.9194274544715881
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0.0025183260440826416,151.31797790527344,0.9997808989403476,0.9329272508621216
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0.00335046648979187,113.73580169677734,1.0001677305928358,0.9465415477752686
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0.08329159021377563,2.680307626724243,1.0000078206414098,0.645005464553833
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0.03489530831575394,6.397624492645264,0.999967639634975,0.6806344985961914
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0.018618762493133545,11.990435600280762,0.9995323116849313,0.7394029498100281
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0.0043616220355033875,51.184417724609375,1.0001196720442025,0.7727228403091431
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0.0005274172872304916,423.2835998535156,1.0018712896205606,0.835902750492096
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",1,0.10553878545761108,4.626300811767578,1.0003340396415978,0.5672920942306519
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",2,0.1506645828485489,3.2406699657440186,0.9999685629260989,0.6256038546562195
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",4,0.08191779255867004,5.960294723510742,0.9999996821007798,0.7012388110160828
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",8,0.0021916255354881287,222.78175354003906,0.9996646016354807,0.7514436841011047
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",16,0.002587471157312393,188.69937133789062,0.9988670314120942,0.8196350336074829
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",1,0.09384258091449738,2.070314884185791,1.0,0.9491507411003113
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",2,0.03633609414100647,5.346851348876953,0.9998974757054038,0.9560336470603943
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",4,0.005864482372999191,33.12887191772461,1.0003183544324357,0.9601884484291077
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",8,0.002102520316839218,92.40514373779297,0.9984460085549036,0.9646486639976501
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",16,0.0004866495728492737,399.2270812988281,0.9996940948642935,0.9694499969482422
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",1,0.09527917206287384,2.0287716388702393,1.0,0.9479596018791199
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",2,0.037409067153930664,5.1671881675720215,1.0000092903129907,0.9543835520744324
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",4,0.003205176442861557,60.30859375,1.0006717019679718,0.9586220383644104
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",8,0.0015330389142036438,126.08921813964844,1.0004577587205934,0.9634694457054138
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",16,0.0010887067764997482,177.5498046875,1.0030069186428956,0.9682916402816772
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",1,0.22209590673446655,2.162367820739746,1.0000045166404326,0.9058011174201965
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",2,0.06628769636154175,7.2449798583984375,1.000122599751616,0.9168475270271301
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",4,0.0059375762939453125,80.88368225097656,1.0003189362693121,0.928948163986206
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",8,0.0038941949605941772,123.32537078857422,1.0007203259921598,0.9395250678062439
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",16,0.001473061740398407,326.0237121582031,1.003374611778364,0.9534867405891418
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1,0.11720360815525055,1.7181167602539062,1.0000834843225572,0.6453646421432495
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",2,0.018327131867408752,10.987506866455078,1.0000047555187797,0.6667744517326355
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",4,0.005388330668210983,37.371402740478516,0.9997453699114315,0.7072553634643555
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",8,0.0031741149723529816,63.44114303588867,0.9989767696498831,0.7490870952606201
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",16,0.0005657412111759186,355.939208984375,0.9957205946032099,0.8064347505569458
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",1,0.40765681862831116,1.3813596963882446,1.0,0.635269284248352
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",2,0.028325513005256653,19.88033676147461,0.9999228047603731,0.6687111258506775
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",4,0.010162904858589172,55.409427642822266,1.000083943866675,0.6965152621269226
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",8,0.004468515515327454,126.01963806152344,1.0004522297327043,0.7403494715690613
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",16,0.002383921295404434,236.21615600585938,0.9998021543369066,0.805261492729187
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,0.0546947717666626,2.9194772243499756,0.9999953441705524,0.9282702803611755
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,0.05644315853714943,2.829043388366699,0.9999955550287442,0.9428942799568176
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,0.005438964813947678,29.35855484008789,1.0004141177457317,0.9481673240661621
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,0.0011655278503894806,137.00242614746094,0.9999790022327626,0.9537601470947266
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,0.00048253685235977173,330.91802978515625,1.0017694851723038,0.9614149928092957
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0.0471654087305069,3.1826658248901367,1.0,0.9279420375823975
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0.056812066584825516,2.6422510147094727,0.9999692411799084,0.9425259828567505
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0.0037831924855709076,39.6785888671875,0.9997554756456358,0.9474048018455505
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0.0019397027790546417,77.3890380859375,0.999693915148659,0.9534215927124023
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0.00018778443336486816,799.38330078125,0.9952031840618121,0.960226833820343
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0.07030715048313141,4.355169296264648,1.0,0.9071155786514282
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0.07786041498184204,3.9326729774475098,1.0000107229789865,0.9189063906669617
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0.008973382413387299,34.12309265136719,1.0002983109979104,0.9301247596740723
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0.005951285362243652,51.45099639892578,0.9973402305947888,0.9390829801559448
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0.001947261393070221,157.24624633789062,1.0019598307951694,0.9507662057876587
1,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0.33985695242881775,1.2548253536224365,0.9999986298207189,0.7440586090087891
1,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0.00615343451499939,69.30457305908203,1.000044929353208,0.7637501955032349
1,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0.0018734261393547058,227.6370086669922,0.9997675940870818,0.7936414480209351
1,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0.0021864399313926697,195.04818725585938,0.999592672031653,0.8244191408157349
1,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0.0010996125638484955,387.8285217285156,0.998280155907255,0.865100085735321
1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0.5190999507904053,1.2656089067459106,0.9997907643034016,0.6698054671287537
1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0.00950486958026886,69.12010192871094,1.0002915182198888,0.6805298924446106
1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0.013717897236347198,47.891998291015625,1.0007076288474193,0.7044196128845215
1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0.0014018863439559937,468.63824462890625,0.9968072616750979,0.732498049736023
1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0.002619050443172455,250.845703125,0.9928039176123152,0.7806669473648071
1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",1,0.04484295845031738,2.354114055633545,0.9999921325507843,0.927303671836853
1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",2,0.017201300710439682,6.13706111907959,1.0004812930543212,0.9323476552963257
1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",4,0.004226285964250565,24.978300094604492,0.9986170229816893,0.938147246837616
1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",8,0.0024339817464351654,43.371498107910156,1.000538618582156,0.9443715810775757
1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",16,0.0005006678402423859,210.8492431640625,0.9977455084233599,0.9548584818840027
1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",1,0.038298629224300385,2.5358545780181885,0.9999653363028567,0.924325704574585
1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",2,0.016320478171110153,5.950790882110596,1.0000342231348391,0.9297288656234741
1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",4,0.002723023295402527,35.6661491394043,0.9992641906096706,0.936068058013916
1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",8,0.0006778277456760406,143.2808837890625,1.0025096647442804,0.9435702562332153
1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",16,0.0007812324911355972,124.31607055664062,0.9997627520759194,0.9532696604728699
1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,0.0519607737660408,3.2085163593292236,0.9995110024449878,0.933391809463501
1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,0.016143813729286194,10.32698917388916,0.9974448446645655,0.936036229133606
1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,0.0022291094064712524,74.79085540771484,0.9995585945967249,0.9405898451805115
1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,0.0032269880175590515,51.66334533691406,0.9964602477027567,0.9477720856666565
1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,0.002791762351989746,59.717472076416016,1.0049752350446362,0.9577877521514893
1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0.11639763414859772,1.5721546411514282,1.0002361429716708,0.6549240350723267
1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0.0075613632798194885,24.20133399963379,0.9999528833191429,0.672316312789917
1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0.008564796298742294,21.36595916748047,1.000950540914464,0.7016217708587646
1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0.0003104954957962036,589.3646850585938,0.9999345421674855,0.7368811964988708
1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0.0016598030924797058,110.2510757446289,1.0011569344708098,0.7968469262123108
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0.21382290124893188,1.4219326972961426,1.0000042546384067,0.6490163207054138
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0.008137792348861694,37.36170196533203,0.9997467935799254,0.6596909165382385
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0.004982054233551025,61.02738952636719,0.9994860305145165,0.6835198402404785
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0.0022175349295139313,137.10800170898438,0.9977565649868797,0.7175577282905579
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0.0008001253008842468,379.9927062988281,0.992585308368941,0.7703484892845154
1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0.0377679318189621,2.306494951248169,1.0000315754574494,0.9283971190452576
1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0.005397774279117584,16.138418197631836,0.9989056755288579,0.9321959018707275
1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0.0017578937113285065,49.55449676513672,1.0005237933111595,0.9375643134117126
1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0.0015204083174467087,57.29483413696289,0.9951876889062411,0.9441144466400146
1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0.0001448318362236023,601.466796875,1.0006227299647066,0.9542312026023865
1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0.041043832898139954,2.1407642364501953,0.9999852025037363,0.926110565662384
1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0.005723319947719574,15.352133750915527,1.0004364937646324,0.9305568337440491
1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0.0026890821754932404,32.674781799316406,0.9993166305770766,0.9357300400733948
1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0.0005513317883014679,159.36895751953125,1.000421893574748,0.9427183866500854
1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0.0008779112249612808,100.0843505859375,1.0012014516636618,0.952521026134491
1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,0.02424859255552292,6.0227813720703125,1.0005690598796049,0.928632915019989
1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,0.020901381969451904,6.987287998199463,0.9997143538852913,0.9356746673583984
1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,0.0019083991646766663,76.5269546508789,0.9989127820508416,0.9422033429145813
1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,0.0026749223470687866,54.59746170043945,1.0024380989443984,0.9486501216888428
1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,0.0005021952092647552,290.8111572265625,0.9938775727504072,0.9568884372711182
1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",1,0.11516232788562775,1.7683014869689941,0.9999984801831076,0.6845127940177917
1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",2,0.015934951603412628,12.779562950134277,0.999357767320886,0.7028133869171143
1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",4,0.007849935442209244,25.94183349609375,1.000410025932809,0.7292534708976746
1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",8,0.0016969852149486542,120.0020523071289,1.0023477428721015,0.7618414759635925
1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",16,0.0010884813964366913,187.08790588378906,0.9966706147569703,0.8146252036094666
1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",1,0.24949035048484802,1.4386074542999268,1.0,0.6509858965873718
1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",2,0.009984530508518219,35.94747543334961,0.9999493091791573,0.6648526191711426
1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",4,0.011048302054405212,32.48632049560547,1.0022104621677188,0.6882142424583435
1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",8,0.0036129802465438843,99.34143829345703,0.9996312067315912,0.7206283211708069
1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",16,0.0016753003001213074,214.24139404296875,0.9982290989264678,0.7644472718238831
1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",1,0.024447329342365265,3.3268489837646484,1.0002758356019812,0.9204035997390747
1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",2,0.007873773574829102,10.329554557800293,0.9990805156052116,0.9257297515869141
1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",4,0.005256775766611099,15.471949577331543,0.9985150459803027,0.9333076477050781
1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",8,0.001216404139995575,66.86311340332031,0.996473793127638,0.9408325552940369
1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",16,0.0006203856319189072,131.1000213623047,1.0013008210915297,0.9514483213424683
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,0.014631811529397964,4.848753452301025,1.0002922004944932,0.9162901639938354
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,0.008108463138341904,8.749629020690918,0.9989147814472578,0.922909677028656
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,0.008333846926689148,8.51300048828125,1.001296631179312,0.9308982491493225
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,0.00021938607096672058,323.38446044921875,0.9956367886394819,0.9393301010131836
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,0.00010257400572299957,691.6571655273438,0.9916821180073262,0.9502347111701965
