seed,update,parameter_id,method,i,j,sigma_i,sigma_j,sigma_sum,spectral_gap,skew_error_abs,gap_proxy,sigma_sum_proxy,finite_k_orientation_proxy
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,251,321,0.0004892625147476792,0.00025348993949592113,0.0007427524542436004,0.0002357725752517581,2.0635773473204364e-05,4241.37539716907,2692.687164577258,1961.2054029910812
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,252,337,0.0004800309252459556,0.00021727362764067948,0.0006973045528866351,0.0002627572976052761,2.0161018547843937e-05,3805.7934417571823,2868.187209907909,1968.8400191654046
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,253,354,0.0004760929150506854,0.00018273219757247716,0.0006588250980712473,0.00029336073203012347,1.8072126686445445e-05,3408.7726829829667,3035.7069906410325,1969.2919800853736
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,254,372,0.0004739037249237299,0.00014711804396938533,0.0006210217834450305,0.00032678566640242934,1.4303874848786022e-05,3060.1096017414256,3220.4990230289695,1965.147345788122
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,256,264,0.00046079751336947083,0.0004302786837797612,0.0008910761680454016,3.051882958970964e-05,2.6012660597010532e-05,32766.656305102235,2244.476966614621,1935.472804850186
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,257,285,0.00045487150782719254,0.00035431876312941313,0.0008091902709566057,0.00010055274469777942,2.53510479569945e-05,9945.029377423685,2471.6065822635846,1969.2442059803082
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,258,307,0.00044826988596469164,0.000289418559987098,0.0007376884459517896,0.00015885132597759366,1.3776608640457339e-05,6295.1945402146175,2711.171648377297,1989.5389584439333
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,259,330,0.00044781656470149755,0.0002309262054041028,0.0006787427701056004,0.00021689035929739475,1.3760162124074745e-05,4610.624479757648,2946.6243886308143,1995.6250042031982
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,260,354,0.0004411986155901104,0.00018273219757247716,0.0006239308277145028,0.00025846640346571803,1.2624671291097679e-05,3868.9745757678174,3205.483617426069,1999.5146065877389
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,261,379,0.0004374367999844253,0.00013280686107464135,0.0005702436901628971,0.00030462993890978396,2.1190663392607326e-05,3282.671439251247,3507.2726565439843,1995.3018722283443
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,263,285,0.00043096262379549444,0.00035431876312941313,0.000785281416028738,7.664386066608131e-05,1.9776704392875478e-05,13047.359453312994,2546.8577675472775,1984.294446758879
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,264,313,0.0004302786837797612,0.0002734962909016758,0.000703774974681437,0.00015678239287808537,4.011348149385787e-05,6378.267238066739,2841.8174444257525,2004.8780383132566
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,265,342,0.0004244497395120561,0.00020756354206241667,0.0006320133106783032,0.00021688619744963944,3.198162147879034e-05,4610.712953424332,3164.4904597852687,2014.0768402213228
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,266,372,0.0004220631089992821,0.00014711804396938533,0.0005691811675205827,0.00027494505047798157,5.516754616768329e-06,3637.09019433123,3513.8197910606095,2011.165052102334
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,268,288,0.0004190380568616092,0.0003416142426431179,0.0007606522995047271,7.742381421849132e-05,7.848002390536716e-06,12915.922705357592,2629.3222294893894,1995.7227487128375
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,269,321,0.00041275296825915575,0.00025348993949592113,0.0006662429077550769,0.00015926302876323462,3.6943129635962536e-05,6278.92115179243,3001.908127981509,2019.8419378427404
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,270,355,0.0004090605361852795,0.00018178786558564752,0.0005908483872190118,0.00022727267059963197,1.224814767455781e-05,4400.001097191399,3384.9630362128046,2025.2010775128076
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,272,279,0.0004049682756885886,0.00037794612580910325,0.0007829144014976919,2.702214987948537e-05,8.764698364810879e-06,37006.67802006303,2554.557683667665,1989.804408873177
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,273,316,0.0004022889770567417,0.0002683154889382422,0.0006706044659949839,0.00013397348811849952,3.792398646696871e-05,7464.163350852672,2982.383955693728,2024.6328198331755
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,274,354,0.0003952407278120518,0.00018273219757247716,0.0005779729108326137,0.0002125085302395746,1.4509501082980189e-05,4705.693455564515,3460.369702731988,2035.6673612126294
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,276,286,0.0003889429790433496,0.00035216566175222397,0.000741108669899404,3.6777317291125655e-05,1.6427476570623948e-05,27190.672774854607,2698.659669995235,2008.6830061311282
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,277,327,0.0003842865116894245,0.00023954201606102288,0.0006238284986466169,0.00014474449562840164,2.9056669875966676e-05,6908.725583370515,3206.0092012978093,2040.6009108773621
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,278,369,0.00037981534842401743,0.00015435086970683187,0.0005341662326827645,0.00022546447871718556,9.765104160684976e-06,4435.288457364336,3744.152909928273,2045.4207982694663
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,280,309,0.00037331460043787956,0.0002839828375726938,0.0006572974380105734,8.933176286518574e-05,7.973613069662202e-06,11194.22664376546,3042.7625065044413,2038.9575419762223
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,281,354,0.00036676821764558554,0.00018273219757247716,0.0005495004006661475,0.00018403602007310838,5.6287853943918085e-05,5433.718897000433,3639.669679241869,2055.8619114995413
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,283,300,0.0003627822734415531,0.0003087603545282036,0.0006715425988659263,5.402191891334951e-05,1.940188093226475e-06,18511.00479425745,2978.217490148773,2037.598124385166
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,284,348,0.0003580065967980772,0.00019482812786009163,0.0005528347101062536,0.0001631784689379856,2.975084805980444e-05,6128.2594848958925,3617.7177568515594,2061.3676735926883
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,286,300,0.00035216566175222397,0.0003087603545282036,0.0006609259871765971,4.340530722402036e-05,1.3574691806394703e-05,23038.65734295743,3026.057305559916,2042.9172732715997
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,287,351,0.00034443760523572564,0.00018776635988615453,0.0005322039360180497,0.0001566712453495711,3.5690465216508354e-05,6382.79218224608,3757.9577212318954,2070.2794145238176
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,289,309,0.0003406719188205898,0.0002839828375726938,0.0006246547563932836,5.6689081247895956e-05,4.575815952429523e-05,17640.08126409908,3201.7686242363243,2056.2806602948463
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,290,363,0.00033739852369762957,0.00016575567133259028,0.0005031541804783046,0.0001716428523650393,2.116255366427756e-05,5826.050932043838,3974.924625004624,2075.1466172717774
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,292,327,0.0003303138364572078,0.00023954201606102288,0.0005698558525182307,9.077182039618492e-05,3.521513770854614e-05,11016.634850280356,3509.6594887318747,2072.2640300870607
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,294,295,0.0003272556059528142,0.00032323834602721035,0.0006504939519800246,4.017259925603867e-06,1.5854372170167156e-05,248925.8894169468,3074.586618234102,2048.8551387109233
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,295,354,0.00032323834602721035,0.00018273219757247716,0.0005059705581516027,0.0001405061484547332,1.8734008250623228e-05,7117.126268123203,3952.799279126326,2083.300584449658
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,297,328,0.00031375413527712226,0.00023590901400893927,0.0005496631492860615,7.784512126818299e-05,9.102261250132046e-06,12846.020196370635,3638.5921133656693,2081.412509554695
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,299,306,0.0003105962532572448,0.00028982036747038364,0.0006004166207276285,2.077588578686118e-05,3.3271744513614225e-05,48132.72513427115,3331.020379776054,2068.1352512363696
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,300,370,0.0003087603545282036,0.00015211997379083186,0.0004608803428709507,0.00015664038073737174,5.417535464899775e-07,6384.049855424138,4339.521296763915,2092.5925090375576
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,302,354,0.000303595355944708,0.00018273219757247716,0.0004863275680691004,0.00012086315837223083,1.7224477049179513e-05,8273.819859317504,4112.454631730684,2094.2723241618623
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,304,342,0.00029837479814887047,0.00020756354206241667,0.0005059383111074567,9.08112560864538e-05,1.9993533705122797e-05,11011.850767133797,3953.050878027491,2094.0364702496936
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,306,334,0.00028982036747038364,0.00022281677229329944,0.0005126371397636831,6.700359517708421e-05,7.883825162577646e-06,14924.572291338904,3901.3950509359615,2095.3713841625813
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,308,330,0.00028814811958000064,0.0002309262054041028,0.0005190743249841034,5.722191417589784e-05,1.8805560081776202e-05,17475.82223352474,3853.012764715823,2094.3869728272048
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,310,330,0.0002817308995872736,0.0002309262054041028,0.0005126571049913764,5.0804694183170795e-05,3.604834892231376e-06,19683.220538531514,3901.2431126525453,2097.1469376741206
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,312,334,0.0002757371112238616,0.00022281677229329944,0.0004985538544133306,5.292033893056214e-05,6.608385883133516e-05,18896.326444774295,4011.602488963777,2101.5011093067633
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,314,342,0.0002713220310397446,0.00020756354206241667,0.0004788855731021613,6.375848897732794e-05,7.901607532317392e-05,15684.18599687318,4176.363023517807,2106.471424293727
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,316,354,0.0002683154889382422,0.00018273219757247716,0.00045104767195880413,8.558329136576504e-05,3.5703079550351604e-05,11684.523743381284,4434.120958411055,2111.7002443244273
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,318,370,0.00025823351461440325,0.00015211997379083186,0.0004103534738533199,0.00010611354082357138,1.1339084610853169e-05,9423.867983659502,4873.8467114600135,2119.2277491506056
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,321,328,0.00025348993949592113,0.00023590901400893927,0.0004893989535048604,1.758092548698187e-05,1.8905144026886333e-05,56879.826988657056,4086.645436564337,2106.739228743805
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,323,354,0.0002496801607776433,0.00018273219757247716,0.0004324123729020357,6.694796320516616e-05,1.3393426603074157e-05,14936.974212873934,4625.21470855053,2119.698095815924
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,326,327,0.0002403994440101087,0.00023954201606102288,0.0004799414600711316,8.574279490858316e-07,5.697986782903958e-06,1166278.753878008,4167.174887753148,2109.9751878901284
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,328,363,0.00023590901400893927,0.00016575567133259028,0.0004016646998934448,7.015334267634898e-05,3.858630087031064e-06,14254.488265990112,4979.277673613326,2127.5666696072144
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,331,351,0.00022914372675586492,0.00018776635988615453,0.0004169101011939347,4.1377366869710386e-05,2.3025227240881095e-06,24167.80176343298,4797.1974391622325,2126.5959582726537
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,334,348,0.00022281677229329944,0.00019482812786009163,0.0004176449147053063,2.798864443320781e-05,6.332719871862276e-06,35728.775732115326,4788.757145760543,2127.2847864597575
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,337,354,0.00021727362764067948,0.00018273219757247716,0.00040000583976507187,3.454143006820232e-05,1.1922271639384796e-05,28950.741125236924,4999.927185895936,2131.571399703582
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,340,369,0.00020917720394209027,0.00015435086970683187,0.0003635280882008374,5.48263342352584e-05,1.5552573682739618e-05,18239.410202203664,5501.638373963667,2138.8838777261385
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,344,354,0.00020334434520918876,0.00018273219757247716,0.0003860765427816659,2.0612147636711597e-05,1.2676191565808679e-05,48515.080409133785,5180.319906488182,2135.8687601740135
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,348,355,0.00019482812786009163,0.00018178786558564752,0.00037661599344573915,1.3040262274444103e-05,2.9689020122630772e-08,76685.57418202919,5310.448931553804,2138.463801230354
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,352,372,0.00018496609118301421,0.00014711804396938533,0.00033208413515239954,3.784804721362889e-05,1.4526009647788314e-05,26421.442415657977,6022.570151031645,2147.5459636744195
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,357,379,0.00017776193271856755,0.00013280686107464135,0.00031056877924129367,4.49550716439262e-05,4.002939160181257e-05,22244.431238385274,6439.797043265373,2151.499947490391
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,364,372,0.00016533285088371485,0.00014711804396938533,0.0003124508948531002,1.821480691432953e-05,9.96737423414302e-07,54900.3898149095,6401.005831461313,2152.7615649350564
1,512,transformer.h.4.attn.c_attn.weight,structural_int4_k8,375,376,0.00014113218639977276,0.00013669446343556046,0.00027782664983533323,4.437722964212298e-06,1.4608903547641928e-05,225340.79032522513,7198.733459102617,2159.780996476277
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,0,1,0.13836170732975006,0.07465498149394989,0.21301668882369995,0.06370672583580017,4.9346779442043926e-05,15.69692974926122,9.38893572632363,9.208945151850292
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,0,148,0.13836170732975006,0.0013855239376425743,0.1397472321987152,0.1369761824607849,1.0332727145877584e-05,7.300539226862555,14.31155366629909,13.131607996268848
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,0,295,0.13836170732975006,0.00032323834602721035,0.138684943318367,0.13803847134113312,1.8317991454960836e-05,7.244357369089029,14.421175926878703,10.93065431044179
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,1,60,0.07465498149394989,0.005155092105269432,0.07981007546186447,0.06949988752603531,1.0677272241958074e-05,14.388512108378569,25.059493241960414,24.09771263294428
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,1,207,0.07465498149394989,0.0007454610895365477,0.0754004418849945,0.07390952110290527,2.589638732134905e-05,13.530056676437143,26.525043242093954,30.102798778411806
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,1,354,0.07465498149394989,0.00018273219757247716,0.07483771443367004,0.07447224855422974,3.3137235288521507e-05,13.427820556625022,26.724493592146715,20.041105744353267
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,2,120,0.06184638664126396,0.001975187798961997,0.06382157653570175,0.05987120047211647,4.174893703407947e-06,16.702521735600364,31.33736542136172,23.600859497036467
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,2,267,0.06184638664126396,0.0004203920834697783,0.06226677820086479,0.06142599508166313,1.9242178355510895e-05,16.27975268775054,32.119856542467254,26.40860450691991
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,3,34,0.05324377492070198,0.010177141055464745,0.06342091411352158,0.043066635727882385,2.4377405762426396e-05,23.219831926710796,31.535337659764963,24.036470663301177
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,3,181,0.05324377492070198,0.0009771637851372361,0.05422093719244003,0.05226661264896393,4.31945402683403e-05,19.132673388873137,36.88611904803879,35.883949193826076
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,3,328,0.05324377492070198,0.00023590901400893927,0.05347968265414238,0.05300786718726158,1.703618597061188e-05,18.865124692253172,37.39737883345833,23.322705063201862
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,4,96,0.04672633484005928,0.0027834633365273476,0.04950979724526405,0.04394287243485451,1.836585240500791e-05,22.756819611108583,40.396044291406696,31.723593895173057
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,4,243,0.04672633484005928,0.0005237809964455664,0.047250114381313324,0.04620255529880524,6.239351700071019e-06,21.64382521764484,42.32793855829714,34.926642472765266
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,5,12,0.04269425570964813,0.023305241018533707,0.06599949300289154,0.019389014691114426,2.857614232822233e-05,51.575596590696215,30.30326137541589,24.119926494671734
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,5,159,0.04269425570964813,0.0012358257081359625,0.04393007978796959,0.041458431631326675,7.364421904187757e-05,24.120546773322715,45.52689035514388,44.03043893337872
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,5,306,0.04269425570964813,0.00028982036747038364,0.04298407584428787,0.04240443557500839,1.8305318613527365e-05,23.58243876921398,46.528858650160664,33.7644293968351
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,6,76,0.03976329043507576,0.0038271406665444374,0.04359043017029762,0.0359361506998539,1.5599346416691398e-05,27.827132468033152,45.88162928091947,41.20393751790091
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,6,223,0.03976329043507576,0.0006314541096799076,0.04039474576711655,0.03913183510303497,3.0111930758458164e-05,25.554640259777898,49.511391210410665,51.61362626804333
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,6,370,0.03976329043507576,0.00015211997379083186,0.039915408939123154,0.039611171931028366,3.9160616969843234e-05,25.245403969503442,50.10596106900434,33.33390652034916
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,7,141,0.03684047609567642,0.0015131263062357903,0.03835360333323479,0.03532734885811806,2.709048972090923e-07,28.306680403716573,52.146340232704844,50.460681479071326
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,7,288,0.03684047609567642,0.0003416142426431179,0.03718208894133568,0.036498863250017166,4.190912131988174e-06,27.398114604959748,53.7893373342385,46.77986768953338
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,8,60,0.032499510794878006,0.005155092105269432,0.03765460103750229,0.027344418689608574,4.4825914911813226e-05,36.570534241417974,53.11435643880257,45.28949323297712
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,8,207,0.032499510794878006,0.0007454610895365477,0.03324497118592262,0.03175405040383339,2.1862802108858627e-05,31.492046188734992,60.15947334693377,61.72007070592134
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,8,354,0.032499510794878006,0.00018273219757247716,0.03268224373459816,0.03231677785515785,4.373594529158789e-05,30.943678281206434,61.19531026257883,39.22460886427252
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,9,127,0.030751019716262817,0.0018025828758254647,0.03255360201001167,0.028948437422513962,7.221200847399721e-05,34.54417955318143,61.43713262894207,45.91155698668815
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,9,274,0.030751019716262817,0.0003952407278120518,0.031146259978413582,0.030355779454112053,8.535435623021964e-05,32.94265649978749,64.21316625124643,49.75997275253913
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,10,48,0.025334177538752556,0.006651403848081827,0.031985580921173096,0.018682774156332016,3.0828745067442486e-05,53.52524290862397,62.5281740485487,58.3649384572016
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,10,195,0.025334177538752556,0.0008242432959377766,0.026158420369029045,0.024509934708476067,1.8089350956982442e-05,40.79978306319428,76.45721477757074,74.01163791441628
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,10,342,0.025334177538752556,0.00020756354206241667,0.025541741400957108,0.025126613676548004,3.322190873431257e-05,39.79843842595454,78.3031976431023,46.458677887693234
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,11,117,0.02441323734819889,0.0020638753194361925,0.026477113366127014,0.022349361330270767,2.7142799867398144e-05,44.744006505109255,75.5369373203879,54.19494565210529
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,11,264,0.02441323734819889,0.0004302786837797612,0.02484351582825184,0.023982958868145943,5.224054559055915e-06,41.69627334110323,80.50390280609209,64.1214226384817
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,12,40,0.023305241018533707,0.00852195918560028,0.03182720020413399,0.014783281832933426,4.446541429698893e-05,67.64397860373953,62.839331991892365,55.115841611568115
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,12,187,0.023305241018533707,0.0009083776385523379,0.024213619530200958,0.022396862506866455,8.132066179924657e-06,44.6491092540134,82.59814562722147,80.31285513556044
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,12,334,0.023305241018533707,0.00022281677229329944,0.02352805808186531,0.023082423955202103,2.0483762834075177e-05,43.32300582175102,85.00489151211407,51.62922548874334
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,13,111,0.021877780556678772,0.0022660831455141306,0.02414386346936226,0.019611697643995285,2.447173707401187e-05,50.989977003760785,82.83678307123425,58.49044066643322
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,13,258,0.021877780556678772,0.00044826988596469164,0.022326050326228142,0.021429510787129402,3.729755509311448e-06,46.66462129565172,89.58145127988857,70.28653517947525
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,14,36,0.02055785059928894,0.009475861676037312,0.030033711344003677,0.011081988923251629,1.770560654931926e-05,90.23650961262506,66.59183459125931,51.087760244854216
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,14,183,0.02055785059928894,0.0009426978649571538,0.021500548347830772,0.01961515285074711,2.9885912094713456e-05,50.980994822932544,93.02088285449368,87.63174243152457
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,14,330,0.02055785059928894,0.0002309262054041028,0.020788777619600296,0.020326923578977585,2.760169275344419e-05,49.19583408795678,96.20575653823472,56.35467832495956
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,15,109,0.02025447227060795,0.00230481568723917,0.022559288889169693,0.017949655652046204,1.631890902058123e-05,55.71137226806602,88.65528042095458,62.464212365866835
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,15,256,0.02025447227060795,0.00046079751336947083,0.020715270191431046,0.01979367434978485,2.494232258383188e-05,50.521189837895236,96.54713749115324,75.97857846233508
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,16,36,0.01890554651618004,0.009475861676037312,0.028381407260894775,0.009429684840142727,2.0343935227243194e-05,106.04808293729403,70.46866689822787,57.93626987212249
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,16,183,0.01890554651618004,0.0009426978649571538,0.01984824426472187,0.017962848767638206,1.9906737956443537e-05,55.670457365453636,100.76457955650238,100.46673747330416
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,16,330,0.01890554651618004,0.0002309262054041028,0.019136473536491394,0.018674619495868683,2.1869662901435218e-05,53.54861214623805,104.51246836854047,66.96650321262248
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,17,111,0.017802488058805466,0.0022660831455141306,0.020068570971488953,0.015536405146121979,9.624024834333437e-06,64.36495480009688,99.65831546440717,82.45101547129869
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,17,258,0.017802488058805466,0.00044826988596469164,0.018250757828354836,0.017354218289256096,6.529591275138159e-05,57.622878198281086,109.58448991830006,99.26763495854718
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,18,40,0.01685170643031597,0.00852195918560028,0.025373665615916252,0.00832974724471569,4.4212400098742605e-05,120.05166190779559,78.82187896199953,81.68869256385315
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,18,187,0.01685170643031597,0.0009083776385523379,0.017760084941983223,0.01594332791864872,3.0566165885960206e-05,62.722158782587655,112.6120795512339,127.43315195266118
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,18,334,0.01685170643031597,0.00022281677229329944,0.017074523493647575,0.016628889366984367,2.78029921995841e-05,60.13630618551529,117.13357827141942,89.80010903533497
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,19,117,0.01656448096036911,0.0020638753194361925,0.018628356978297234,0.014500605873763561,2.4759403796953683e-05,68.96263678650485,107.36320317043578,94.89693900044163
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,19,264,0.01656448096036911,0.0004302786837797612,0.016994759440422058,0.016134202480316162,6.645684601302017e-06,61.980132817040186,117.6833354444398,113.32021982973298
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,20,48,0.015756117179989815,0.006651403848081827,0.022407520562410355,0.009104713797569275,2.8554782399322926e-05,109.83322193082597,89.25574576029382,100.41008389733733
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,20,195,0.015756117179989815,0.0008242432959377766,0.016580360010266304,0.014931874349713326,9.466960227586023e-06,66.97083083912517,120.62463918705059,139.87223931570776
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,20,342,0.015756117179989815,0.00020756354206241667,0.015963681042194366,0.015548553317785263,2.4904100527090644e-06,64.31466381289074,125.28438991123141,98.33196529642612
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,21,127,0.015212959609925747,0.0018025828758254647,0.017015542834997177,0.013410376384854317,1.9994838372764232e-05,74.56912060174804,117.53959661731601,109.56209387451301
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,21,274,0.015212959609925747,0.0003952407278120518,0.015608200803399086,0.014817718416452408,1.6184793431969695e-05,67.48677093659059,128.13777096161192,122.98079933152871
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,22,60,0.014367100782692432,0.005155092105269432,0.01952219381928444,0.009212008677423,1.300505685066491e-06,108.55395766732424,102.44750738188213,98.5468702907305
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,22,207,0.014367100782692432,0.0007454610895365477,0.015112562105059624,0.013621639460325241,3.0346699255550456e-05,73.41260101766194,132.340235686659,150.23099072159516
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,22,354,0.014367100782692432,0.00018273219757247716,0.014549832791090012,0.014184368774294853,1.4868393179858596e-05,70.50014204009372,137.45862256376128,103.12429890467337
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,23,141,0.014165622182190418,0.0015131263062357903,0.01567874848842621,0.012652495875954628,5.2146783654543314e-05,79.03578944455101,127.5612018061497,126.74288034707685
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,23,288,0.014165622182190418,0.0003416142426431179,0.014507235959172249,0.013824008405208588,2.237082855686586e-05,72.33792141707546,137.86223243569626,123.46900838145653
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,24,76,0.01359137985855341,0.0038271406665444374,0.017418520525097847,0.009764239192008972,2.97182080876868e-06,102.41453331237496,114.82031422348743,105.3048506283396
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,24,223,0.01359137985855341,0.0006314541096799076,0.014222834259271622,0.012959925457835197,1.2353111156686537e-05,77.16093590172935,140.61895150200007,149.27239925886525
