update,method,alpha,parameter_name,numel,persistence_rel_l2,error_buffer_prev_rel_l2,recurrence_relative_error,momentum_cosine,momentum_relative_l2,gradient_cosine,gradient_relative_l2,direction_cosine,direction_relative_l2,k5_cosine,k5_relative_l2,state_only_k5_cosine,state_only_k5_relative_l2,gradient_only_k5_cosine,gradient_only_k5_relative_l2,local_previous_persistence_k5_cosine,local_previous_persistence_k5_relative_l2
128,alpha0,0.0,transformer.h.0.attn.c_attn.weight,442368,0.07489010691642761,0.07491493970155716,0.0,0.8946328163146973,0.4470481872558594,0.9190493226051331,0.4017772078514099,0.8998261094093323,0.43707871437072754,0.4738808572292328,1.0267900228500366,0.49242112040519714,1.0089709758758545,0.9194608926773071,0.4016888737678528,1.0,0.0
128,alpha05,0.5,transformer.h.0.attn.c_attn.weight,442368,0.07784102857112885,0.07924570143222809,1.074703170900193e-08,0.9519680738449097,0.30623865127563477,0.9620690941810608,0.2737448513507843,0.9554377794265747,0.29519760608673096,0.6552534103393555,0.8370840549468994,0.6675289869308472,0.82216876745224,0.9532780647277832,0.30592453479766846,0.9728948473930359,0.23248760402202606
128,alpha1,1.0,transformer.h.0.attn.c_attn.weight,442368,0.0926433652639389,0.09225185960531235,1.54272274954792e-08,1.0,1.8156777059630258e-06,1.0,1.9008413119081524e-06,0.9999993443489075,1.8208302208222449e-06,1.0,4.999677457817597e-06,1.0,4.650675236916868e-06,1.0,3.0403891742025735e-06,0.8303636908531189,0.5884204506874084
128,alpha0,0.0,transformer.h.0.attn.c_proj.weight,147456,0.0791032463312149,0.07750856131315231,0.0,0.9041738510131836,0.42749956250190735,0.9367850422859192,0.35740405321121216,0.9098900556564331,0.41574302315711975,0.4595169425010681,1.0647392272949219,0.4735250473022461,1.052078366279602,0.9379294514656067,0.35225990414619446,1.0,0.0
128,alpha05,0.5,transformer.h.0.attn.c_proj.weight,147456,0.08173897117376328,0.08158744126558304,1.0710823339366016e-08,0.9591526389122009,0.2832306921482086,0.9730628728866577,0.23148545622825623,0.9618762731552124,0.27367568016052246,0.6349825263023376,0.878059983253479,0.6442946195602417,0.8670830130577087,0.9686324000358582,0.2504805624485016,0.9687999486923218,0.24973361194133759
128,alpha1,1.0,transformer.h.0.attn.c_proj.weight,147456,0.09385424852371216,0.09366557747125626,1.5688533139268657e-08,1.0,1.7406080132786883e-06,1.0,1.718946350592887e-06,1.0,1.733883323140617e-06,1.0,5.381845767260529e-06,1.0,4.946504304825794e-06,1.0,3.122175030512153e-06,0.7995657920837402,0.6494083404541016
128,alpha0,0.0,transformer.h.0.mlp.c_proj.weight,393216,0.09685567021369934,0.09051204472780228,0.0,0.9055138230323792,0.4245055019855499,0.9394704103469849,0.3450626730918884,0.9112578630447388,0.41188159584999084,0.7264376282691956,0.7387081980705261,0.7459694743156433,0.7117316126823425,0.9685249924659729,0.2509242296218872,1.0,0.0
128,alpha05,0.5,transformer.h.0.mlp.c_proj.weight,393216,0.10604140162467957,0.10051598399877548,1.1651077436169999e-08,0.9554128646850586,0.2984814941883087,0.9730358719825745,0.23069149255752563,0.9584266543388367,0.28761526942253113,0.8593526482582092,0.529224693775177,0.8699716925621033,0.5090463161468506,0.9845021963119507,0.17605294287204742,0.9922553300857544,0.12450004369020462
128,alpha1,1.0,transformer.h.0.mlp.c_proj.weight,393216,0.15412147343158722,0.14830118417739868,1.8224513453901636e-08,1.0,1.3997737369209062e-06,1.0,1.7149130826510373e-06,1.0,1.4663982028650935e-06,1.0,2.8568183552124538e-06,1.0,2.544274593674345e-06,1.0,1.9680587683978956e-06,0.9430079460144043,0.3372040390968323
128,alpha0,0.0,transformer.h.0.mlp.w1.weight,393216,0.08740713447332382,0.08456955850124359,0.0,0.9157708287239075,0.40172165632247925,0.941254734992981,0.339201420545578,0.9205424189567566,0.39070066809654236,0.7922834157943726,0.6439799666404724,0.8120046257972717,0.613104522228241,0.9774336814880371,0.21245931088924408,1.0,0.0
128,alpha05,0.5,transformer.h.0.mlp.w1.weight,393216,0.09544125199317932,0.09400127828121185,1.1448170411654246e-08,0.9614912867546082,0.2770310342311859,0.9714475870132446,0.23728536069393158,0.9632619619369507,0.27002036571502686,0.9028815031051636,0.44061747193336487,0.9124813675880432,0.4185023307800293,0.9888666868209839,0.14921294152736664,0.9950619339942932,0.09948032349348068
128,alpha1,1.0,transformer.h.0.mlp.w1.weight,393216,0.13017916679382324,0.12840783596038818,1.749064892919705e-08,1.0,1.2898153727292083e-06,1.0,1.6855332205523155e-06,1.0,1.3530454907595413e-06,1.0,2.5270378500863444e-06,1.0,2.260464952996699e-06,1.0,1.8184285863753757e-06,0.9686673283576965,0.250726580619812
128,alpha0,0.0,transformer.h.0.mlp.w2.weight,393216,0.09112576395273209,0.08802296966314316,0.0,0.9100357294082642,0.4145527482032776,0.940385103225708,0.3410246968269348,0.9163885712623596,0.40030643343925476,0.7898475527763367,0.6489054560661316,0.8089456558227539,0.6187828779220581,0.9770118594169617,0.21453511714935303,1.0,0.0
128,alpha05,0.5,transformer.h.0.mlp.w2.weight,393216,0.0989449992775917,0.09687091410160065,1.149608230832655e-08,0.9594566822052002,0.28406012058258057,0.9717738628387451,0.23611222207546234,0.9619423151016235,0.27495160698890686,0.9016035199165344,0.44317299127578735,0.9114177823066711,0.4206313192844391,0.9885732531547546,0.15120860934257507,0.9950106143951416,0.10003651678562164
128,alpha1,1.0,transformer.h.0.mlp.w2.weight,393216,0.13400670886039734,0.133077472448349,1.7979273181367716e-08,1.0,1.3427228395812563e-06,1.0,1.7014720015140483e-06,1.0,1.4009624464961234e-06,1.0,2.540728246458457e-06,1.0,2.2706233266944764e-06,1.0,1.8324516304346616e-06,0.9682803750038147,0.2522122859954834
128,alpha0,0.0,transformer.h.1.attn.c_attn.weight,442368,0.08142305165529251,0.07516981661319733,0.0,0.8667925596237183,0.5049026608467102,0.9009590744972229,0.4610845446586609,0.8699374198913574,0.5023906230926514,0.41554856300354004,1.103866457939148,0.4319663643836975,1.0887163877487183,0.9016882181167603,0.44469743967056274,1.0,0.0
128,alpha05,0.5,transformer.h.1.attn.c_attn.weight,442368,0.08360768854618073,0.0799914225935936,1.0910842895839323e-08,0.9386081695556641,0.3456410765647888,0.9508737325668335,0.31511804461479187,0.9397070407867432,0.343569278717041,0.5842180252075195,0.9393539428710938,0.5949379205703735,0.9270836114883423,0.9425636529922485,0.33932459354400635,0.9682181477546692,0.2517091929912567
128,alpha1,1.0,transformer.h.1.attn.c_attn.weight,442368,0.09580425918102264,0.09305578470230103,1.583380537795165e-08,1.0,2.3134048205974977e-06,1.0,2.194023409174406e-06,1.0,2.3074792352417717e-06,1.0,5.902846169192344e-06,1.0,5.564367256738478e-06,1.0,3.648775646070135e-06,0.7708625197410583,0.6976564526557922
128,alpha0,0.0,transformer.h.1.attn.c_proj.weight,147456,0.07658503949642181,0.07124167680740356,0.0,0.892241895198822,0.4559086859226227,0.9423924088478088,0.3459562063217163,0.901188313961029,0.43927058577537537,0.4163455069065094,1.128583550453186,0.42948734760284424,1.1156432628631592,0.921489953994751,0.39649179577827454,1.0,0.0
128,alpha05,0.5,transformer.h.1.attn.c_proj.weight,147456,0.07871996611356735,0.07517260313034058,1.07664348547587e-08,0.9529968500137329,0.3031757175922394,0.9741826057434082,0.23024600744247437,0.9562796950340271,0.2932315170764923,0.5832374095916748,0.9596987962722778,0.5909811854362488,0.9514181613922119,0.9589738845825195,0.28661099076271057,0.9664531946182251,0.2589603662490845
128,alpha1,1.0,transformer.h.1.attn.c_proj.weight,147456,0.0905723124742508,0.08802524209022522,1.576221109189646e-08,1.0,1.939017010954558e-06,1.0,1.7083984857890755e-06,1.0,1.923758190969238e-06,0.9999998807907104,6.332113116513938e-06,0.9999997615814209,5.838816832692828e-06,0.9999998807907104,3.829577508440707e-06,0.7516187429428101,0.7391871213912964
128,alpha0,0.0,transformer.h.1.mlp.c_proj.weight,393216,0.10181112587451935,0.09530550986528397,0.0,0.8951321244239807,0.4460209310054779,0.9420603513717651,0.33775532245635986,0.9042582511901855,0.4270511567592621,0.683726966381073,0.7890405058860779,0.7044183015823364,0.7625328302383423,0.9598164558410645,0.2834891676902771,1.0,0.0
128,alpha05,0.5,transformer.h.1.mlp.c_proj.weight,393216,0.11137015372514725,0.10657699406147003,1.1580715053582935e-08,0.9498776197433472,0.31588345766067505,0.9743016362190247,0.22531011700630188,0.9545007944107056,0.300631046295166,0.8274210691452026,0.5834530591964722,0.8390834331512451,0.5632799863815308,0.9798933863639832,0.20056146383285522,0.9903420209884644,0.13892309367656708
128,alpha1,1.0,transformer.h.1.mlp.c_proj.weight,393216,0.16325944662094116,0.1600300520658493,1.8954429137352236e-08,1.0,1.492251840318204e-06,1.0,1.691149918769952e-06,1.0,1.5387173561975942e-06,1.0,3.1625213523511775e-06,1.0,2.8283284336794168e-06,1.0,2.124160346284043e-06,0.9250993728637695,0.3851156234741211
128,alpha0,0.0,transformer.h.1.mlp.w1.weight,393216,0.08443279564380646,0.08212123811244965,0.0,0.9088912010192871,0.4170529842376709,0.9332043528556824,0.364356130361557,0.9142264723777771,0.405300498008728,0.7374290227890015,0.7214292883872986,0.7628802061080933,0.6860207915306091,0.9650970697402954,0.264151930809021,1.0,0.0
128,alpha05,0.5,transformer.h.1.mlp.w1.weight,393216,0.09242633730173111,0.09127384424209595,1.117614623069585e-08,0.9577218294143677,0.2889269292354584,0.96625816822052,0.2581337094306946,0.9599186182022095,0.28101709485054016,0.868584394454956,0.5111871957778931,0.8820353746414185,0.48456263542175293,0.9821674227714539,0.18882228434085846,0.9931638240814209,0.11696933209896088
128,alpha1,1.0,transformer.h.1.mlp.w1.weight,393216,0.12498830258846283,0.12469230592250824,1.7146875919138438e-08,1.0,1.466504613745201e-06,1.0,1.8098023701895727e-06,1.0,1.5153356116570649e-06,1.0,2.9026732590864412e-06,1.0,2.587101107565104e-06,1.0,1.9879805677192053e-06,0.955470860004425,0.29820123314857483
128,alpha0,0.0,transformer.h.1.mlp.w2.weight,393216,0.08744531869888306,0.08479554951190948,0.0,0.904596745967865,0.42630448937416077,0.9343178272247314,0.36123934388160706,0.9118760228157043,0.41060543060302734,0.7310161590576172,0.7303372621536255,0.7549679279327393,0.6974614858627319,0.9647100567817688,0.2657645642757416,1.0,0.0
128,alpha05,0.5,transformer.h.1.mlp.w2.weight,393216,0.09577185660600662,0.09419930726289749,1.0881525014383442e-08,0.9552212953567505,0.2968692183494568,0.9679635167121887,0.25154805183410645,0.958659291267395,0.2851176857948303,0.8628110289573669,0.5222897529602051,0.876126229763031,0.49630603194236755,0.9818134307861328,0.19080711901187897,0.9928726553916931,0.11939791589975357
128,alpha1,1.0,transformer.h.1.mlp.w2.weight,393216,0.13220418989658356,0.1308373361825943,1.7115901584929816e-08,1.0,1.489485839556437e-06,1.0,1.8304996274309815e-06,1.0,1.5384816833829973e-06,1.0,2.910388502641581e-06,1.0,2.6018826702056685e-06,1.0,1.9993926798633765e-06,0.9517664909362793,0.31033748388290405
128,alpha0,0.0,transformer.h.2.attn.c_attn.weight,442368,0.07471580058336258,0.06970207393169403,0.0,0.8658739924430847,0.5089609622955322,0.9155513644218445,0.42189455032348633,0.8759515285491943,0.4934295117855072,0.3932013511657715,1.148202657699585,0.4090692698955536,1.1333078145980835,0.8955283164978027,0.4588026702404022,1.0,0.0
128,alpha05,0.5,transformer.h.2.attn.c_attn.weight,442368,0.07690882682800293,0.07349219918251038,1.0522188453876424e-08,0.9341634511947632,0.3588956594467163,0.9639622569084167,0.2737235724925995,0.9401463270187378,0.3444174826145172,0.565748929977417,0.9786058664321899,0.5751935839653015,0.9679687023162842,0.9407406449317932,0.34513676166534424,0.968360185623169,0.2514290511608124
128,alpha1,1.0,transformer.h.2.attn.c_attn.weight,442368,0.08701641112565994,0.08474460244178772,1.5556590682308524e-08,1.0,2.3810162019799463e-06,1.0,2.1420860321086366e-06,1.0,2.3501952455262654e-06,1.0,6.4321825448132586e-06,1.0,6.031926659488818e-06,1.0,4.017561423097504e-06,0.7567614912986755,0.7321403622627258
128,alpha0,0.0,transformer.h.2.attn.c_proj.weight,147456,0.07104000449180603,0.0695202648639679,0.0,0.8920721411705017,0.45694759488105774,0.94352787733078,0.3391994833946228,0.9039509296417236,0.4329249858856201,0.40194272994995117,1.1565158367156982,0.41349664330482483,1.1450968980789185,0.9154884219169617,0.4119507074356079,1.0,0.0
128,alpha05,0.5,transformer.h.2.attn.c_proj.weight,147456,0.07381490617990494,0.07341855764389038,1.058309617718578e-08,0.9528663754463196,0.30374300479888916,0.9770510792732239,0.21530333161354065,0.9588972926139832,0.2842694818973541,0.5751447081565857,0.9819949865341187,0.5817555785179138,0.9751399755477905,0.9564507603645325,0.2952476739883423,0.9667831659317017,0.2578122317790985
128,alpha1,1.0,transformer.h.2.attn.c_proj.weight,147456,0.08529452979564667,0.08455366641283035,1.5389902685569723e-08,1.0,1.956915184564423e-06,1.0,1.6381939076381968e-06,1.0,1.8935534171760082e-06,1.0,6.7455712269293144e-06,1.0,6.209708772075828e-06,1.0,4.18080799136078e-06,0.7502581477165222,0.7491832971572876
128,alpha0,0.0,transformer.h.2.mlp.c_proj.weight,393216,0.09952010959386826,0.09613222628831863,0.0,0.8988010287284851,0.4385839104652405,0.9475777745246887,0.32118263840675354,0.9100841283798218,0.4144795536994934,0.6586461067199707,0.8133769631385803,0.679019570350647,0.7882000803947449,0.9556868672370911,0.2975017726421356,1.0,0.0
128,alpha05,0.5,transformer.h.2.mlp.c_proj.weight,393216,0.10994891077280045,0.10704367607831955,1.1499869501108151e-08,0.9525677561759949,0.3067437708377838,0.9766548871994019,0.214956596493721,0.9579218029975891,0.2883932590484619,0.807709813117981,0.6134628653526306,0.81955885887146,0.5942994356155396,0.9777633547782898,0.21092404425144196,0.988737165927887,0.14990054070949554
128,alpha1,1.0,transformer.h.2.mlp.c_proj.weight,393216,0.15067355334758759,0.15328477323055267,1.8030542392466486e-08,1.0,1.500341795690474e-06,1.0,1.6238660691669793e-06,1.0,1.5333671399275772e-06,1.0,3.351412260599318e-06,1.0,2.9919910957687534e-06,1.0,2.204889597123838e-06,0.9106190800666809,0.4198138415813446
128,alpha0,0.0,transformer.h.2.mlp.w1.weight,393216,0.0823303833603859,0.08109575510025024,0.0,0.9082368612289429,0.418550044298172,0.9355307221412659,0.3561747372150421,0.9156083464622498,0.40223732590675354,0.6778632402420044,0.7906578779220581,0.702673077583313,0.7593361735343933,0.9529375433921814,0.3064204752445221,1.0,0.0
128,alpha05,0.5,transformer.h.2.mlp.w1.weight,393216,0.08950139582157135,0.09029895812273026,1.1330786087171418e-08,0.9559495449066162,0.29409077763557434,0.9692452549934387,0.24669355154037476,0.9595722556114197,0.28173530101776123,0.8209192156791687,0.5934567451477051,0.8358259201049805,0.5682989358901978,0.9756947755813599,0.22032472491264343,0.9900047183036804,0.14120349287986755
128,alpha1,1.0,transformer.h.2.mlp.w1.weight,393216,0.1238451898097992,0.1251351535320282,1.7141527308695004e-08,1.0,1.5301376379284193e-06,1.0,1.7186409877467668e-06,1.0,1.548692125652451e-06,1.0,3.321495114505524e-06,1.0,2.971096364490222e-06,1.0,2.2019601146894274e-06,0.9282577633857727,0.3766242563724518
128,alpha0,0.0,transformer.h.2.mlp.w2.weight,393216,0.08301621675491333,0.08221150189638138,0.0,0.9071377515792847,0.42084580659866333,0.939278244972229,0.3447837829589844,0.9162253141403198,0.4006861746311188,0.6724709868431091,0.7961409091949463,0.6965066194534302,0.7665953040122986,0.9526185989379883,0.3073681592941284,1.0,0.0
128,alpha05,0.5,transformer.h.2.mlp.w2.weight,393216,0.0901658833026886,0.09066255390644073,1.0713430143027836e-08,0.956777811050415,0.291749507188797,0.9707855582237244,0.2400515377521515,0.9610421061515808,0.2770666182041168,0.817376971244812,0.5988307595252991,0.8318463563919067,0.5748131275177002,0.9750716090202332,0.22315426170825958,0.989934504032135,0.14169280230998993
128,alpha1,1.0,transformer.h.2.mlp.w2.weight,393216,0.12499547004699707,0.12631872296333313,1.6836754213045424e-08,1.0,1.5251154081852292e-06,1.0,1.7133204437413951e-06,1.0,1.5427573316628695e-06,1.0,3.343650632814388e-06,1.0,2.9805764825141523e-06,1.0,2.2033061668480514e-06,0.9262340068817139,0.38186195492744446
128,alpha0,0.0,transformer.h.3.attn.c_attn.weight,442368,0.06838937103748322,0.06800380349159241,0.0,0.8810551762580872,0.4780634641647339,0.9337760806083679,0.3621056377887726,0.8999965190887451,0.43984782695770264,0.3900598883628845,1.1707981824874878,0.40540453791618347,1.156705379486084,0.9005753993988037,0.4486426115036011,1.0,0.0
128,alpha05,0.5,transformer.h.3.attn.c_attn.weight,442368,0.06750945001840591,0.07034950703382492,1.0024855612300598e-08,0.9470175504684448,0.32279008626937866,0.9684974551200867,0.253357470035553,0.954546332359314,0.29989591240882874,0.5675089359283447,0.9927459955215454,0.577990710735321,0.9811965823173523,0.9458195567131042,0.3300507664680481,0.9695768356323242,0.2468666434288025
128,alpha1,1.0,transformer.h.3.attn.c_attn.weight,442368,0.07926180213689804,0.08253949880599976,1.4568490414035296e-08,1.0,2.3204645458463347e-06,1.0,1.9170270206814166e-06,1.0,2.1979228677082574e-06,1.0,6.506992122012889e-06,1.0,6.121247679402586e-06,1.0,4.020434516860405e-06,0.7633509635925293,0.7298288345336914
128,alpha0,0.0,transformer.h.3.attn.c_proj.weight,147456,0.06715176999568939,0.06789958477020264,0.0,0.9095327258110046,0.41780656576156616,0.9574933052062988,0.2925829291343689,0.9256858229637146,0.3801044225692749,0.3936609923839569,1.1795201301574707,0.40592217445373535,1.1679980754852295,0.9194496870040894,0.4028356969356537,1.0,0.0
128,alpha05,0.5,transformer.h.3.attn.c_proj.weight,147456,0.06881298869848251,0.07067851722240448,1.0263400795906819e-08,0.9614527821540833,0.27517107129096985,0.9816485643386841,0.19490286707878113,0.9683212637901306,0.2502951920032501,0.5702897310256958,0.998972475528717,0.5777454972267151,0.9899231195449829,0.9576035141944885,0.29150381684303284,0.9684839844703674,0.25124433636665344
128,alpha1,1.0,transformer.h.3.attn.c_proj.weight,147456,0.08063912391662598,0.08307661861181259,1.4877401532942258e-08,1.0,1.8719824765867088e-06,1.0,1.5027119388832944e-06,1.0,1.7580669009475969e-06,1.0,6.998724984441651e-06,1.0,6.46273701931932e-06,1.0,4.334646291681565e-06,0.7459313869476318,0.7611112594604492
128,alpha0,0.0,transformer.h.3.mlp.c_proj.weight,393216,0.08842071145772934,0.08754920959472656,0.0,0.9122930765151978,0.40955105423927307,0.9588836431503296,0.28492307662963867,0.9244045615196228,0.3814738094806671,0.6517745852470398,0.8160431385040283,0.6713406443595886,0.7930470705032349,0.9567990303039551,0.293639600276947,1.0,0.0
128,alpha05,0.5,transformer.h.3.mlp.c_proj.weight,393216,0.09740754961967468,0.09774832427501678,1.1150903311829552e-08,0.9589084386825562,0.2854853868484497,0.9800207018852234,0.19914251565933228,0.9642178416252136,0.2660848796367645,0.7994536757469177,0.6253899931907654,0.8116437792778015,0.6060726046562195,0.9782927632331848,0.2083675116300583,0.9881210923194885,0.153835728764534
128,alpha1,1.0,transformer.h.3.mlp.c_proj.weight,393216,0.1436033844947815,0.1444747895002365,1.7782916472697252e-08,1.0,1.4421759715332882e-06,1.0,1.5221418152577826e-06,1.0,1.449411797693756e-06,1.0,3.385948275536066e-06,1.0,3.0234155019570608e-06,1.0,2.1956138880341314e-06,0.9065361022949219,0.4285367727279663
128,alpha0,0.0,transformer.h.3.mlp.w1.weight,393216,0.07608398795127869,0.07568096369504929,0.0,0.917593240737915,0.3976684808731079,0.9473935961723328,0.32304489612579346,0.9251883029937744,0.37988707423210144,0.6342241168022156,0.8356361985206604,0.6584392189979553,0.8074886798858643,0.9470443725585938,0.32513192296028137,1.0,0.0
128,alpha05,0.5,transformer.h.3.mlp.w1.weight,393216,0.08334702998399734,0.08396559208631516,1.0864130040033615e-08,0.9611788988113403,0.2765367031097412,0.9728820323944092,0.23194724321365356,0.9644435048103333,0.2645193040370941,0.7871055006980896,0.6451065540313721,0.8021889328956604,0.6217052936553955,0.9723252654075623,0.23525403439998627,0.9876777529716492,0.15662731230258942
128,alpha1,1.0,transformer.h.3.mlp.w1.weight,393216,0.11616440862417221,0.11762022972106934,1.634350432766496e-08,1.0,1.491009925302933e-06,1.0,1.6707202803445398e-06,1.0,1.5165555851126555e-06,1.0,3.5750003917200956e-06,1.0,3.200627133992384e-06,1.0,2.3049856281431857e-06,0.906021773815155,0.43013232946395874
128,alpha0,0.0,transformer.h.3.mlp.w2.weight,393216,0.07656499743461609,0.07801804691553116,0.0,0.9142298698425293,0.4052225947380066,0.9455986022949219,0.3293105363845825,0.9231655597686768,0.3845702111721039,0.6327196359634399,0.8355104923248291,0.6564503312110901,0.808141827583313,0.946666955947876,0.3261320888996124,1.0,0.0
128,alpha05,0.5,transformer.h.3.mlp.w2.weight,393216,0.0840974748134613,0.08653828501701355,1.0626883373276996e-08,0.9596120119094849,0.2820514738559723,0.9741300344467163,0.22732053697109222,0.9639698266983032,0.2662200331687927,0.7839387059211731,0.6492164134979248,0.7988689541816711,0.6261935830116272,0.9725213050842285,0.23440560698509216,0.9874099493026733,0.1583196073770523
128,alpha1,1.0,transformer.h.3.mlp.w2.weight,393216,0.11837577819824219,0.12243299186229706,1.6725616447388347e-08,1.0,1.4982600760049536e-06,1.0,1.633345505069883e-06,1.0,1.5022221759863896e-06,1.0,3.5715520425583236e-06,1.0,3.202481593689299e-06,1.0,2.2848589651403017e-06,0.9020013809204102,0.4387679696083069
128,alpha0,0.0,transformer.h.4.attn.c_attn.weight,442368,0.05713280290365219,0.058988217264413834,0.0,0.9149952530860901,0.40392518043518066,0.9535871744155884,0.3041398823261261,0.9292920231819153,0.3696981966495514,0.4000224471092224,1.1825311183929443,0.4129565358161926,1.169535517692566,0.9136766791343689,0.41785168647766113,1.0,0.0
128,alpha05,0.5,transformer.h.4.attn.c_attn.weight,442368,0.058336611837148666,0.060917653143405914,9.750567464550386e-09,0.9612047672271729,0.2758404612541199,0.9770628213882446,0.21785283088684082,0.9679110646247864,0.2514043152332306,0.5883227586746216,0.977371871471405,0.5961141586303711,0.9684544801712036,0.9529476761817932,0.3074460029602051,0.9717794060707092,0.23858681321144104
128,alpha1,1.0,transformer.h.4.attn.c_attn.weight,442368,0.06763574481010437,0.0716833844780922,1.3837897050450465e-08,1.0,2.1494879547390155e-06,1.0,1.7069214663933963e-06,1.0,1.9970436824223725e-06,1.0,6.45812497168663e-06,1.0,6.057831797079416e-06,1.0,3.932099843950709e-06,0.7744764089584351,0.717247486114502
128,alpha0,0.0,transformer.h.4.attn.c_proj.weight,147456,0.06254572421312332,0.0636049136519432,0.0,0.9256905317306519,0.37848401069641113,0.9609051942825317,0.27741914987564087,0.9362267255783081,0.35150644183158875,0.39919406175613403,1.1794891357421875,0.4083011746406555,1.171033501625061,0.9268153309822083,0.38392484188079834,1.0,0.0
128,alpha05,0.5,transformer.h.4.attn.c_proj.weight,147456,0.06507793068885803,0.06589896976947784,9.628791097782141e-09,0.9689640402793884,0.24728411436080933,0.9839469194412231,0.18086309731006622,0.9734489917755127,0.2289179265499115,0.5785712599754333,0.9933117032051086,0.5828883647918701,0.9877848029136658,0.9623116254806519,0.27489757537841797,0.968671977519989,0.25075265765190125
128,alpha1,1.0,transformer.h.4.attn.c_proj.weight,147456,0.07543571293354034,0.0773320198059082,1.4684689908506243e-08,1.0,1.7349734662275296e-06,1.0,1.4507608057101606e-06,1.0,1.6648191376589239e-06,1.0,6.996642696321942e-06,1.0,6.47669048703392e-06,1.0,4.30423369834898e-06,0.7487422823905945,0.7598538398742676
128,alpha0,0.0,transformer.h.4.mlp.c_proj.weight,393216,0.08023951947689056,0.08076241612434387,0.0,0.9295947551727295,0.3686838746070862,0.9639007449150085,0.266377329826355,0.9401520490646362,0.340826153755188,0.6450601816177368,0.8237100839614868,0.6645443439483643,0.8008305430412292,0.9586716890335083,0.2873181700706482,1.0,0.0
128,alpha05,0.5,transformer.h.4.mlp.c_proj.weight,393216,0.08742032945156097,0.08998869359493256,1.0548228068785193e-08,0.96639084815979,0.2579321265220642,0.9836781620979309,0.18001694977283478,0.971369206905365,0.23798730969429016,0.7964345216751099,0.631239652633667,0.8086723685264587,0.6116006374359131,0.9798529744148254,0.20082785189151764,0.987432599067688,0.158187597990036
128,alpha1,1.0,transformer.h.4.mlp.c_proj.weight,393216,0.13216525316238403,0.135116845369339,1.7219806025536855e-08,1.0,1.3046865205978975e-06,1.0,1.4162060324451886e-06,1.0,1.296611003454018e-06,1.0,3.3782666832848918e-06,1.0,3.0184357910911785e-06,1.0,2.159546284019598e-06,0.9028019309043884,0.4370545744895935
128,alpha0,0.0,transformer.h.4.mlp.w1.weight,393216,0.06737197935581207,0.07012591511011124,0.0,0.9322701096534729,0.3618020713329315,0.9548686146736145,0.30199673771858215,0.9403756260871887,0.3404201567173004,0.6097235679626465,0.8612699508666992,0.633698582649231,0.8339293599128723,0.9451947212219238,0.33081895112991333,1.0,0.0
128,alpha05,0.5,transformer.h.4.mlp.w1.weight,393216,0.07416220754384995,0.07798435539007187,1.0637797309698271e-08,0.9686964154243469,0.24887032806873322,0.9780706167221069,0.209985613822937,0.9723551869392395,0.2336665540933609,0.7693490386009216,0.671865701675415,0.784136950969696,0.6492531299591064,0.9718524813652039,0.23737819492816925,0.9860697984695435,0.1664697527885437
128,alpha1,1.0,transformer.h.4.mlp.w1.weight,393216,0.10321720689535141,0.10724307596683502,1.562096407781155e-08,1.0,1.419372438249411e-06,1.0,1.5624151501469896e-06,1.0,1.411930156791641e-06,1.0,3.7169211282161996e-06,1.0,3.3267726848862367e-06,1.0,2.35315496865951e-06,0.8943540453910828,0.45592713356018066
128,alpha0,0.0,transformer.h.4.mlp.w2.weight,393216,0.06862043589353561,0.0725526511669159,0.0,0.926842212677002,0.3756619393825531,0.9562044739723206,0.29739847779273987,0.9364814758300781,0.35145777463912964,0.6024652123451233,0.868807852268219,0.6267034411430359,0.8410210609436035,0.9440408945083618,0.3343600034713745,1.0,0.0
128,alpha05,0.5,transformer.h.4.mlp.w2.weight,393216,0.0758698359131813,0.08090008050203323,1.0876263445425138e-08,0.9657748937606812,0.2595626711845398,0.9779601097106934,0.21250177919864655,0.9700319766998291,0.24304096400737762,0.7635049223899841,0.6805145144462585,0.7790131568908691,0.6569617986679077,0.9715836644172668,0.23848409950733185,0.985412061214447,0.1703440248966217
128,alpha1,1.0,transformer.h.4.mlp.w2.weight,393216,0.10827548056840897,0.11351356655359268,1.6252238665970253e-08,1.0,1.4055929113965249e-06,1.0,1.5343110817411798e-06,1.0,1.3926552355769672e-06,1.0,3.714970034707221e-06,1.0,3.3149533464893466e-06,1.0,2.348951511521591e-06,0.8890066742897034,0.46706175804138184
128,alpha0,0.0,transformer.h.5.attn.c_attn.weight,442368,0.048045068979263306,0.05095621943473816,0.0,0.940199077129364,0.34067395329475403,0.9588055610656738,0.2842245399951935,0.9482518434524536,0.31771570444107056,0.4076123833656311,1.190497875213623,0.42197567224502563,1.1760764122009277,0.9245117902755737,0.3907089829444885,1.0,0.0
128,alpha05,0.5,transformer.h.5.attn.c_attn.weight,442368,0.049263305962085724,0.053248081356287,9.59502788333566e-09,0.973288893699646,0.22980819642543793,0.9809518456459045,0.19629500806331635,0.9767575263977051,0.21437710523605347,0.6087806224822998,0.9585558176040649,0.616183340549469,0.9502670168876648,0.9600498080253601,0.283089280128479,0.9730428457260132,0.23415274918079376
